Date,Close,XGBoost_Pred,LSTM_Pred,Ensemble_Pred,Error_Pct
2001-03-02,4.4655,4.4072776,4.559947490692139,4.4530784606933596,0.2781668190939431
2001-03-05,4.3775,4.351974,4.571052551269531,4.417697477340698,0.9182747536424368
2001-03-06,4.4488,4.4390354,4.57512092590332,4.479861116409301,0.6981908921349822
2001-03-07,4.6067,4.5786233,4.584807395935059,4.580478382110596,0.5692061104348912
2001-03-08,4.6281,4.557747,4.61853551864624,4.5759834289550785,1.1260899947045526
2001-03-09,4.7073,4.6079793,4.663150310516357,4.624530553817749,1.7583210371603895
2001-03-12,4.7321,4.6481977,4.718057632446289,4.669155693054199,1.330155891587268
2001-03-13,4.7532,4.6832614,4.773918628692627,4.710458469390869,0.8992159094742559
2001-03-14,4.7156,4.6515374,4.825107574462891,4.70360836982727,0.254297017828698
2001-03-15,4.6894,4.6608953,4.861087799072266,4.720952987670898,0.6728576720027812
2001-03-16,4.6724,4.6816616,4.880137920379639,4.741204404830933,1.4725709449305135
2001-03-19,4.6403,4.6817555,4.885207176208496,4.742790985107422,2.208714632834554
2001-03-20,4.5671,4.6401052,4.8777265548706055,4.711391544342041,3.1593690600608864
2001-03-21,4.6559,4.725818,4.854395866394043,4.764391326904297,2.3301902296934496
2001-03-22,4.7153,4.7345705,4.838684558868408,4.765804576873779,1.0710787621949627
2001-03-23,4.7484,4.7378836,4.837786674499512,4.76785454750061,0.4097074277779846
2001-03-26,4.7623,4.740535,4.8493804931640625,4.773188543319702,0.22864043255785169
2001-03-27,4.7756,4.7480245,4.8676581382751465,4.783914422988891,0.174102164940351
2001-03-28,4.8165,4.799324,4.888549327850342,4.826091670989991,0.19914192857865737
2001-03-29,4.7968,4.75763,4.913531303405762,4.804400253295898,0.15844423982442637
2001-03-30,4.7499,4.723319,4.934249401092529,4.786598110198975,0.7726080590954489
2001-04-02,4.65,4.6664557,4.943021297454834,4.749425458908081,2.1381819120017314
2001-04-03,4.674,4.729435,4.930093288421631,4.789632320404053,2.4739478049647485
2001-04-04,4.6717,4.7070227,4.911104202270508,4.768247175216675,2.0666390225544067
2001-04-05,4.6656,4.7092266,4.891564846038818,4.763927936553955,2.1075089281969017
2001-04-06,4.6318,4.6713986,4.873729705810547,4.732097911834717,2.1654197468525513
2001-04-09,4.6376,4.696187,4.854562759399414,4.74369969367981,2.287814681727833
2001-04-10,4.659,4.699964,4.83823823928833,4.741446161270142,1.7696106733235062
2001-04-11,4.627,4.6198378,4.828819751739502,4.682532405853271,1.2001816696190049
2001-04-12,4.5732,4.5520887,4.819852828979492,4.632418012619018,1.294892255292099
2001-04-13,4.6929,4.7036505,4.80473518371582,4.733975887298584,0.8752772762808527
2001-04-16,4.6425,4.587883,4.805520057678223,4.6531740665435795,0.2299206579123185
2001-04-17,4.6085,4.5812473,4.807577610015869,4.649146461486817,0.8819889657549419
2001-04-18,4.6206,4.6018314,4.805033206939697,4.662791967391968,0.9131274594634501
2001-04-19,4.5867,4.5715985,4.802156448364258,4.640765953063965,1.1787549450359565
2001-04-20,4.4825,4.498474,4.794808864593506,4.5873744010925295,2.3396408498054555
2001-04-23,4.3931,4.447839,4.771430969238281,4.544916296005249,3.4557896702840782
2001-04-24,4.327,4.400453,4.730379104614258,4.499430751800537,3.9849954194716153
2001-04-25,4.3547,4.415653,4.676762104034424,4.493985795974732,3.19851645290678
2001-04-26,4.4273,4.4468365,4.628345966339111,4.501289367675781,1.6712074554645375
2001-04-27,4.4004,4.419883,4.600055694580078,4.473934555053711,1.6710879704961137
2001-04-30,4.4869,4.4760647,4.582643508911133,4.508038282394409,0.4711110654217577
2001-05-01,4.4897,4.4423623,4.585497856140137,4.485302829742432,0.09793906625315786
2001-05-02,4.4602,4.4479384,4.599000930786133,4.493257141113281,0.7411582689852586
2001-05-03,4.4418,4.4158545,4.611845970153809,4.474651861190796,0.7396069429239492
2001-05-04,4.3922,4.360431,4.619834899902344,4.438252353668213,1.0485031116117973
2001-05-07,4.3192,4.3313146,4.617164134979248,4.417069435119629,2.265915797361283
2001-05-08,4.2187,4.229508,4.599032878875732,4.340365314483643,2.88395274571889
2001-05-09,4.2837,4.3222456,4.561302185058594,4.393962478637695,2.574000948658761
2001-05-10,4.225,4.2580013,4.527993202209473,4.338998794555664,2.6981963208441284
2001-05-11,4.2081,4.288796,4.493779182434082,4.350290966033936,3.3789825820188626
2001-05-14,4.1319,4.20706,4.461550712585449,4.283406972885132,3.6667628181982126
2001-05-15,4.1548,4.2345877,4.424278259277344,4.291494703292846,3.2900429212680873
2001-05-16,4.1971,4.2265635,4.392893314361572,4.2764623165130615,1.8908845753749421
2001-05-17,4.2037,4.2228107,4.37518310546875,4.2685223579406735,1.5420310188803443
2001-05-18,4.2111,4.212742,4.368157386779785,4.259366512298584,1.1461735009518632
2001-05-21,4.2669,4.2292004,4.368722915649414,4.271057033538819,0.09742514562841927
2001-05-22,4.1909,4.164524,4.3810224533081055,4.22947359085083,0.9204130580741609
2001-05-23,4.3091,4.2808485,4.3870344161987305,4.312704277038574,0.08364338350408358
2001-05-24,4.2657,4.228439,4.405421257019043,4.281533432006836,0.37118015816480976
2001-05-25,4.1849,4.2061353,4.421749591827393,4.270819568634034,2.0530853457438343
2001-05-28,4.3055,4.3173323,4.4231181144714355,4.349068069458008,1.0119166056905782
2001-05-29,4.2592,4.2487464,4.433417320251465,4.304147720336914,1.0553089861221399
2001-05-30,4.2495,4.271266,4.440645694732666,4.322079753875732,1.7079598511761804
2001-05-31,4.2205,4.252254,4.443713188171387,4.309691715240478,2.1132973638307777
2001-06-01,4.148,4.2054973,4.440068244934082,4.275868606567383,3.0826568603515745
2001-06-04,4.158,4.226769,4.4231977462768555,4.285697650909424,3.071131575503214
2001-06-05,4.1902,4.224347,4.403206825256348,4.27800498008728,2.0954842271796092
2001-06-06,4.2516,4.267758,4.389111042022705,4.304163885116577,1.2363318542802122
2001-06-07,4.3033,4.289734,4.388829708099365,4.319462490081787,0.3755836237721554
2001-06-08,4.2841,4.247002,4.403117656707764,4.293836641311645,0.22727390377548976
2001-06-11,4.3073,4.2988834,4.420194149017334,4.335276699066162,0.6495182380182962
2001-06-12,4.2802,4.265752,4.439391613006592,4.317843770980835,0.879486261876427
2001-06-13,4.2677,4.2798414,4.453113555908203,4.331823015213013,1.5025192776674428
2001-06-14,4.2976,4.3202624,4.460183620452881,4.362238836288452,1.5040682308370308
2001-06-15,4.3418,4.3256707,4.467007160186768,4.368071508407593,0.6050833388823263
2001-06-18,4.3445,4.3261886,4.479038715362549,4.372043609619141,0.6339880220771227
2001-06-19,4.3887,4.372571,4.492475986480713,4.4085423946380615,0.4521246528143067
2001-06-20,4.3729,4.351874,4.510889530181885,4.399578475952149,0.6100865776063763
2001-06-21,4.2873,4.3230276,4.527024745941162,4.384226655960083,2.2607854817736697
2001-06-22,4.2941,4.3500943,4.527461051940918,4.403304195404052,2.543121851006081
2001-06-25,4.3315,4.362936,4.520484447479248,4.410200548171997,1.8169351996305465
2001-06-26,4.26,4.2909946,4.516036033630371,4.3585070133209225,2.312371204716496
2001-06-27,4.2226,4.2479568,4.503535747528076,4.324630355834961,2.4162922331018963
2001-06-28,4.279,4.3028846,4.483224868774414,4.356986618041992,1.8225430717922861
2001-06-29,4.2769,4.2779984,4.4697265625,4.335516834259034,1.3705448866944092
2001-07-02,4.2321,4.231533,4.461561679840088,4.300541591644287,1.617201664523223
2001-07-03,4.3012,4.3299103,4.450978755950928,4.366230821609497,1.5119227566608626
2001-07-04,4.2446,4.243548,4.450314044952393,4.305577754974365,1.4365960272903238
2001-07-05,4.287,4.2824674,4.447065353393555,4.331846761703491,1.046110606566156
2001-07-06,4.3274,4.305231,4.4487833976745605,4.348296642303467,0.48289139676172493
2001-07-09,4.2803,4.2556043,4.458650588989258,4.316518020629883,0.8461561252688491
2001-07-10,4.257,4.258916,4.464733600616455,4.3206610679626465,1.4954443965855488
2001-07-11,4.2267,4.2456875,4.464569091796875,4.311352014541626,2.0027921201321566
2001-07-12,4.205,4.2413297,4.456912517547607,4.306004476547241,2.402008954750091
2001-07-13,4.1971,4.2326427,4.443414688110352,4.2958742618560795,2.3533931013337694
2001-07-16,4.2327,4.2601066,4.427746772766113,4.310398530960083,1.8356729973795172
2001-07-17,4.2504,4.277289,4.418268203735352,4.31958270072937,1.627675059508991
2001-07-18,4.2862,4.2746363,4.415953636169434,4.317031526565552,0.7193207635096847
2001-07-19,4.219,4.2143044,4.422743320465088,4.276836156845093,1.370849889667989
2001-07-20,4.2683,4.2839603,4.423823356628418,4.325919151306152,1.3499320878605618
2001-07-23,4.1501,4.1615176,4.428569316864014,4.241633129119873,2.2055644230228935
2001-07-24,4.1673,4.19523,4.418001651763916,4.262061500549317,2.2739303757664855
2001-07-25,4.2345,4.233793,4.403218746185303,4.28462061882019,1.1836254296892283
2001-07-26,4.3045,4.2487335,4.3980021476745605,4.293514108657837,0.2552187557710172
2001-07-27,4.2927,4.2609315,4.408535003662109,4.305212450027466,0.2914820515634924
2001-07-30,4.2368,4.2421036,4.424128532409668,4.296710968017578,1.4140617451278903
2001-07-31,4.1906,4.20802,4.432084560394287,4.27523946762085,2.019745803007916
2001-08-01,4.1784,4.2278166,4.428281307220459,4.287955856323242,2.6219571205064605
2001-08-02,4.2169,4.25454,4.417176246643066,4.303330898284912,2.049631205030052
2001-08-03,4.2115,4.22873,4.409375190734863,4.282923698425293,1.6959206559490192
2001-08-06,4.1957,4.2120194,4.403769493103027,4.269544458389282,1.7600032983597833
2001-08-07,4.2262,4.2140307,4.397853374481201,4.269177484512329,1.0169297362247058
2001-08-08,4.1544,4.175944,4.396886348724365,4.242226457595825,2.114058771322573
2001-08-09,4.1768,4.1869793,4.388566493988037,4.247455501556397,1.6916180223232324
2001-08-10,4.1637,4.215429,4.380632400512695,4.264989900588989,2.4326896891944347
2001-08-13,4.0985,4.154043,4.372296333312988,4.219519138336182,2.952766581339077
2001-08-14,4.0992,4.137393,4.355759143829346,4.202902889251709,2.529832388068621
2001-08-15,4.0553,4.106413,4.337352275848389,4.175694751739502,2.968824790755354
2001-08-16,4.0713,4.120241,4.314530849456787,4.178528118133545,2.6337562482142025
2001-08-17,4.1119,4.138339,4.294920921325684,4.185313510894775,1.7853914466493561
2001-08-20,4.0961,4.1450725,4.285612106323242,4.187234401702881,2.2249066600639877
2001-08-21,4.1293,4.161498,4.280857086181641,4.197305631637573,1.6469045997523473
2001-08-22,4.2084,4.2333593,4.2837629318237305,4.248480367660522,0.9523896887302097
2001-08-23,4.291,4.2892017,4.30143404006958,4.292871379852295,0.043611742071659465
2001-08-24,4.3062,4.300431,4.335995197296143,4.311100149154663,0.1137928836250954
2001-08-27,4.366,4.3283515,4.37655782699585,4.342813301086426,0.5310741849192409
2001-08-28,4.3649,4.3227096,4.422740936279297,4.352718830108643,0.2790709957010924
2001-08-29,4.3963,4.3452477,4.465068817138672,4.381194067001343,0.34360560013322894
2001-08-30,4.4081,4.3527436,4.503643989562988,4.398013734817505,0.22881207736881853
2001-08-31,4.4032,4.3877015,4.536393165588379,4.4323090553283695,0.6610886475374612
2001-09-03,4.3448,4.352698,4.560669422149658,4.415089178085327,1.6177770688024018
2001-09-04,4.345,4.377778,4.568731784820557,4.435064077377319,2.0728211134020618
2001-09-05,4.3287,4.3588076,4.567114353179932,4.421299648284912,2.139202261300433
2001-09-06,4.3552,4.412414,4.558426856994629,4.456217861175537,2.319476974089291
2001-09-07,4.415,4.4477654,4.551022529602051,4.478742504119873,1.443771327743451
2001-09-10,4.4319,4.4199853,4.553818702697754,4.460135221481323,0.6370906717507957
2001-09-11,4.3848,4.3964825,4.563924312591553,4.446715068817139,1.4120386064846422
2001-09-12,4.3612,4.389896,4.569616794586182,4.443812036514283,1.8942501264395668
2001-09-13,4.3498,4.3861704,4.56869649887085,4.44092812538147,2.0949957557007215
2001-09-14,4.3608,4.3720117,4.562833786010742,4.429258251190186,1.5698553290723185
2001-09-17,4.3819,4.3858056,4.556820869445801,4.437110090255738,1.2599577867075413
2001-09-18,4.4486,4.4425673,4.55462646484375,4.476184940338134,0.620081381516309
2001-09-19,4.4147,4.3967004,4.564190864562988,4.446947383880615,0.7304547054299321
2001-09-20,4.4283,4.4197736,4.5737762451171875,4.465974426269531,0.8507649949084471
2001-09-21,4.4168,4.430897,4.583774089813232,4.476760292053223,1.3575505355284985
2001-09-24,4.4708,4.4703093,4.590937614440918,4.506497716903686,0.7984637403526552
2001-09-25,4.4671,4.4477587,4.603209495544434,4.494393825531006,0.610996519688513
2001-09-26,4.5069,4.5312467,4.615941524505615,4.556655073165894,1.103975530095942
2001-09-27,4.5261,4.526635,4.632650852203369,4.558439922332764,0.7145207205489115
2001-09-28,4.5494,4.5296664,4.651773929595947,4.566298532485962,0.3714453001706028
2001-10-01,4.5384,4.546985,4.672665596008301,4.584689140319824,1.0199440401864976
2001-10-02,4.555,4.566953,4.689890384674072,4.603834342956543,1.0721041263785605
2001-10-03,4.5661,4.5768957,4.7050065994262695,4.6153288841247555,1.0781385454711003
2001-10-04,4.6167,4.6294312,4.718426704406738,4.656129789352417,0.8540686930581881
2001-10-05,4.5135,4.5545325,4.736181259155273,4.6090271949768065,2.116477123669145
2001-10-08,4.4702,4.4935675,4.73905086517334,4.567212343215942,2.170201405215476
2001-10-09,4.4659,4.512529,4.727415561676025,4.576994752883911,2.487622940144435
2001-10-10,4.4855,4.5381594,4.709322929382324,4.589508438110352,2.318770217597857
2001-10-11,4.4631,4.5115004,4.693331718444824,4.566049814224243,2.3066884950873456
2001-10-12,4.4867,4.522165,4.67762565612793,4.568803119659424,1.8299222069544152
2001-10-15,4.5045,4.515453,4.667612552642822,4.561100673675537,1.256536212133136
2001-10-16,4.4451,4.459126,4.664553642272949,4.520754289627075,1.70197047596399
2001-10-17,4.4822,4.5032883,4.6571431159973145,4.549444723129272,1.500261548553669
2001-10-18,4.5038,4.4975586,4.653664588928223,4.544390249252319,0.9012444880394141
2001-10-19,4.5512,4.531929,4.655898094177246,4.569119596481324,0.3937334435165211
2001-10-22,4.5456,4.5078573,4.667514324188232,4.555754470825195,0.22339120963557785
2001-10-23,4.5472,4.5143356,4.681591510772705,4.5645123481750485,0.3807254612739343
2001-10-24,4.4979,4.46143,4.6950812339782715,4.531525468826294,0.7475815119565582
2001-10-25,4.4972,4.49977,4.699333190917969,4.559639120101929,1.3883998955334154
2001-10-26,4.5516,4.57909,4.698010444641113,4.61476616859436,1.3877794312848346
2001-10-29,4.4972,4.516705,4.701744079589844,4.572216796875,1.6680778456595107
2001-10-30,4.5045,4.5109553,4.699986934661865,4.567664670944214,1.4022570972186372
2001-10-31,4.5543,4.5705543,4.696534633636475,4.608348417282104,1.1867557535099742
2001-11-01,4.4731,4.47948,4.6997857093811035,4.545571565628052,1.6201642178366709
2001-11-02,4.4641,4.4980507,4.694637298583984,4.55702657699585,2.081641921010945
2001-11-05,4.4818,4.531073,4.684416770935059,4.577076053619384,2.125843491886845
2001-11-06,4.4605,4.4923697,4.675581932067871,4.547333383560181,1.9467186091286033
2001-11-07,4.4349,4.462258,4.665795803070068,4.52331919670105,1.9937134253545774
2001-11-08,4.4949,4.4997,4.6532697677612305,4.545770978927612,1.1317488470847317
2001-11-09,4.5239,4.50648,4.649589538574219,4.549412870407105,0.5639574351136097
2001-11-12,4.5131,4.4837813,4.655264377593994,4.535226154327392,0.49026510220010044
2001-11-13,4.5557,4.5426655,4.66344690322876,4.578899908065796,0.5092501276597639
2001-11-14,4.572,4.543302,4.677708148956299,4.583623886108398,0.2542407285301482
2001-11-15,4.5411,4.518268,4.695430755615234,4.571416902542114,0.6676114276742187
2001-11-16,4.5464,4.550675,4.708003044128418,4.597873401641846,1.1321793428172986
2001-11-19,4.5928,4.5807343,4.716758728027344,4.621541500091553,0.6257947241672246
2001-11-20,4.611,4.5884447,4.728873252868652,4.630573177337647,0.42448877331700446
2001-11-21,4.5602,4.587871,4.743640422821045,4.634601831436157,1.631547551338915
2001-11-22,4.537,4.5809927,4.750437259674072,4.631826019287109,2.0900599357969827
2001-11-23,4.3966,4.444809,4.7487030029296875,4.535977172851562,3.1701126518573903
2001-11-26,4.3251,4.408771,4.72291898727417,4.503015375137329,4.1135551810901205
2001-11-27,4.3381,4.4012485,4.678103446960449,4.484305000305175,3.370254265811659
2001-11-28,4.3829,4.4275994,4.631772994995117,4.4888513565063475,2.4173801936240213
2001-11-29,4.3821,4.391509,4.597830295562744,4.453405475616455,1.6271987315774263
2001-11-30,4.2445,4.2642,4.5752081871032715,4.357502508163452,2.6623279105536946
2001-12-03,4.2974,4.3212934,4.542253017425537,4.38758111000061,2.0985039791643945
2001-12-04,4.3447,4.3352404,4.515902519226074,4.389438962936401,1.029736528100938
2001-12-05,4.3387,4.323939,4.503684043884277,4.377862453460693,0.9026310521744564
2001-12-06,4.3002,4.266983,4.499831199645996,4.336837530136108,0.8519959568417319
2001-12-07,4.331,4.2983613,4.4954142570495605,4.357477235794067,0.6113423180343293
2001-12-10,4.25,4.2376704,4.495640277862549,4.315061235427857,1.530852598302513
2001-12-11,4.2817,4.285099,4.486942768096924,4.345652008056641,1.4936125383992607
2001-12-12,4.2257,4.2092576,4.479231834411621,4.290249824523926,1.5275534118353407
2001-12-13,4.2124,4.242962,4.465418815612793,4.309698867797851,2.309820240192092
2001-12-14,4.252,4.2785673,4.448500156402588,4.3295470714569095,1.8237787266441616
2001-12-17,4.2622,4.2670794,4.438055515289307,4.318372058868408,1.3179123191874629
2001-12-18,4.2472,4.2508597,4.43403959274292,4.305813550949097,1.3800515857293363
2001-12-19,4.2736,4.2708507,4.431827068328857,4.319143533706665,1.0656948171720557
2001-12-20,4.2938,4.319523,4.434548377990723,4.354030418395996,1.4027299454095639
2001-12-21,4.3208,4.314226,4.442341327667236,4.352660655975342,0.7373786330156822
2001-12-24,4.291,4.2531095,4.455471038818359,4.313817977905273,0.5317636426304607
2001-12-25,4.1314,4.1641946,4.465291500091553,4.254523515701294,2.980188693936529
2001-12-26,4.248,4.306402,4.449376106262207,4.349294376373291,2.384519217827
2001-12-27,4.1522,4.176124,4.438596248626709,4.2548657894134525,2.472563687044286
2001-12-28,4.152,4.189525,4.418909549713135,4.258340358734131,2.561183977218948
2001-12-31,4.1379,4.1692085,4.397213459014893,4.23760986328125,2.4096731018451356
2002-01-01,4.1882,4.20629,4.375683307647705,4.25710768699646,1.64528167223294
2002-01-02,4.1346,4.1610126,4.364431381225586,4.2220381736755375,2.1147916044003687
2002-01-03,4.1744,4.1869836,4.352687835693359,4.236694765090943,1.4923046447619353
2002-01-04,4.1701,4.1739445,4.347848415374756,4.226115560531616,1.3432666010794985
2002-01-07,4.1573,4.178061,4.346786975860596,4.22867865562439,1.716947432814317
2002-01-08,4.1776,4.1841655,4.346010684967041,4.2327189445495605,1.3193925830515265
